GeoFips,GeoName,LineCode,Description,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2,2021:Q3,2021:Q4,2022:Q1,2022:Q2,2022:Q3
30000,Montana,82,"      Other services (except government and government enterprises)",1162.2,1173.9,1198.4,1223.0,1245.3,1074.9,1224.9,1240.8,1252.0,1264.1,1318.4,1361.9,1422.5,1433.3,1479.5
30000,Montana,83,"  Government and government enterprises",7520.8,7580.3,7715.6,7769.2,7791.2,7773.6,8114.3,8122.5,8242.4,8239.5,8190.5,8323.6,8361.3,8488.2,8550.6
30000,Montana,84,"    Federal civilian",1747.6,1780.3,1788.8,1782.3,1821.9,1888.6,1826.5,1873.7,1878.1,1791.8,1889.0,1890.4,1924.1,1979.9,1966.2
30000,Montana,85,"    Military",518.3,526.4,531.2,534.8,536.4,554.1,559.8,567.1,587.4,592.2,589.4,597.2,610.3,643.3,641.3
30000,Montana,86,"    State and local",5254.9,5273.6,5395.6,5452.0,5432.9,5330.9,5728.0,5681.8,5777.0,5855.5,5712.1,5836.0,5827.0,5865.0,5943.1
31000,Nebraska,1,All industry total,128393.0,130029.2,133194.4,135851.0,135539.7,126158.1,136467.7,140157.7,140140.6,146066.9,148455.1,150479.0,157030.0,161259.6,163886.2
31000,Nebraska,2,"  Private industries",112417.1,113927.0,116799.0,119134.3,118583.8,109454.9,119144.6,122914.8,122716.0,128529.8,131084.0,132982.1,139084.9,143110.7,145457.5
31000,Nebraska,3,"      Agriculture, forestry, fishing and hunting",6043.6,5555.6,5983.3,6209.7,6988.6,4926.7,5794.1,8600.5,6256.2,11454.7,11755.2,8986.0,12412.7,14749.3,14887.5
31000,Nebraska,6,"      Mining, quarrying, and oil and gas extraction",140.5,149.8,156.0,191.9,208.0,146.0,204.8,210.9,224.6,207.2,208.6,226.3,243.8,284.8,274.4
31000,Nebraska,10,"      Utilities",2715.7,2653.4,2710.7,2854.8,2417.5,2587.7,2889.7,2948.7,3215.8,3311.1,3393.9,3729.0,4128.8,4164.5,4340.7
31000,Nebraska,11,"      Construction",5367.3,5550.8,5749.8,5876.8,6018.0,5886.4,5860.4,6043.7,6153.8,6143.8,6186.6,6361.5,6563.5,6565.0,6737.1
31000,Nebraska,12,"      Manufacturing",14135.2,14439.0,14931.9,15503.6,15352.5,14334.8,15771.3,15945.1,16368.8,16348.4,16781.5,18006.9,18264.4,18776.8,18889.2
31000,Nebraska,13,"          Durable goods manufacturing",5806.9,5996.3,6050.5,6058.0,5941.2,5215.5,5926.6,6091.9,6474.6,6321.6,6203.1,6711.3,6697.2,6833.3,7024.5
31000,Nebraska,25,"          Nondurable goods manufacturing",8328.2,8442.8,8881.4,9445.6,9411.3,9119.3,9844.7,9853.1,9894.2,10026.8,10578.4,11295.6,11567.2,11943.5,11864.7
31000,Nebraska,34,"      Wholesale trade",8110.5,8116.5,8393.2,8507.4,8240.1,7545.8,8493.5,8390.7,8744.9,8855.1,9035.6,9578.0,10260.0,10318.8,10603.6
31000,Nebraska,35,"      Retail trade",6457.0,6603.4,6744.5,6688.5,6692.0,6704.1,7248.4,7117.1,7506.4,7679.5,7610.0,7813.5,8022.6,8091.8,8174.2
31000,Nebraska,36,"      Transportation and warehousing",8558.7,8796.1,9038.6,9132.4,9233.8,7413.7,8423.3,8686.8,8985.7,9131.5,9759.3,10097.4,10151.2,10419.7,10580.8
31000,Nebraska,45,"      Information",3910.4,4130.9,4165.6,4035.3,3958.8,3842.0,3973.7,4493.1,4343.6,4455.8,4657.9,4761.8,5057.9,5140.8,5438.8
31000,Nebraska,51,"      Finance and insurance",14668.7,15429.3,15728.0,16659.2,16366.6,16270.0,17291.4,16906.7,17185.6,16367.1,16328.3,16534.6,16270.0,16336.8,16292.7
31000,Nebraska,56,"      Real estate and rental and leasing",13215.8,13311.7,13402.0,13370.1,13289.4,12922.3,13222.1,13173.7,13330.4,13505.7,13707.2,13977.2,14186.0,14349.3,14641.2
31000,Nebraska,60,"      Professional, scientific, and technical services",5618.4,5638.8,5836.1,5757.5,5912.7,5639.4,5946.5,5903.6,5937.9,6093.8,6208.9,6492.9,6582.5,6634.5,6742.1
31000,Nebraska,64,"      Management of companies and enterprises",2820.6,2759.2,2711.1,2724.7,2694.2,2814.6,2795.9,3283.5,2885.5,2971.5,2907.4,2987.2,3223.4,3210.5,3257.7
31000,Nebraska,65,"      Administrative and support and waste management and remediation services",3555.9,3590.9,3725.0,3839.1,3742.7,3365.2,3530.2,3558.6,3752.5,3820.3,3999.6,4373.1,4392.5,4530.8,4603.6
31000,Nebraska,69,"      Educational services",1077.0,1086.0,1081.0,1063.3,1043.0,934.8,997.2,946.5,977.8,1035.9,1035.7,1056.9,1035.0,1031.7,1049.2
31000,Nebraska,70,"      Health care and social assistance",9787.8,9833.7,10007.0,10131.8,10099.3,9211.2,10558.6,10714.4,10535.5,10582.8,10623.3,10932.2,11075.8,11205.4,11407.7
31000,Nebraska,76,"      Arts, entertainment, and recreation",721.8,725.7,748.2,772.4,737.5,427.5,579.3,620.2,676.6,701.1,771.6,827.4,790.9,791.3,863.5
31000,Nebraska,79,"      Accommodation and food services",2928.7,2946.7,3018.6,3073.0,2784.6,2059.7,2784.1,2586.3,2824.1,3020.8,3138.2,3199.9,3302.9,3370.4,3447.5
31000,Nebraska,82,"      Other services (except government and government enterprises)",2583.6,2609.5,2668.5,2742.7,2804.6,2422.8,2780.1,2784.8,2810.4,2843.7,2975.4,3040.4,3121.1,3138.4,3226.0
31000,Nebraska,83,"  Government and government enterprises",15975.9,16102.2,16395.4,16716.7,16955.9,16703.2,17323.1,17242.9,17424.7,17537.1,17371.1,17496.9,17945.1,18149.0,18428.7
31000,Nebraska,84,"    Federal civilian",2052.2,2082.6,2099.8,2115.5,2153.1,2166.3,2185.0,2168.0,2139.0,2119.0,2101.9,2084.2,2085.5,2085.3,2084.7
31000,Nebraska,85,"    Military",1012.8,1018.6,1024.6,1028.5,1022.4,1057.7,1073.3,1087.9,1134.6,1157.0,1152.7,1170.7,1166.2,1180.5,1215.8
31000,Nebraska,86,"    State and local",12910.9,13001.1,13271.0,13572.7,13780.4,13479.3,14064.8,13987.0,14151.1,14261.1,14116.5,14242.0,14693.5,14883.2,15128.2
32000,Nevada,1,All industry total,177843.1,180561.4,183666.6,186674.2,184773.4,154422.0,174249.7,176805.4,181809.2,191636.7,198600.8,205899.9,208428.9,213409.5,218188.5
32000,Nevada,2,"  Private industries",159073.6,161810.3,164696.1,167196.0,165062.1,135158.9,154551.9,156937.3,162541.3,171453.7,178067.5,185096.9,187635.6,192325.8,196793.3
32000,Nevada,3,"      Agriculture, forestry, fishing and hunting",340.5,331.3,325.8,340.6,322.0,235.3,319.3,287.4,338.4,356.1,349.5,431.6,541.3,467.4,462.3
32000,Nevada,6,"      Mining, quarrying, and oil and gas extraction",3554.2,3808.9,4026.2,4619.6,5057.6,3549.5,4938.2,5095.5,5615.6,5374.8,5388.3,5734.0,5944.5,7147.1,6631.0
32000,Nevada,10,"      Utilities",2405.3,2473.1,2486.4,2625.9,2369.5,2496.0,2482.3,2450.3,2721.2,2606.1,2783.0,2663.5,3029.6,3590.9,3804.4
32000,Nevada,11,"      Construction",12345.9,12803.2,13464.5,13981.4,14143.7,13869.0,14140.6,14100.5,14274.9,14975.1,14644.8,14897.1,15004.8,15221.7,15819.2
32000,Nevada,12,"      Manufacturing",8488.5,8214.3,8388.8,8113.8,8653.4,7089.1,8587.5,8560.0,9098.5,9338.4,9472.4,9877.3,10315.1,10699.7,11067.3
32000,Nevada,13,"          Durable goods manufacturing",6315.1,6001.7,6090.4,5806.3,6361.6,5117.8,6440.9,6379.8,6792.4,6862.6,6883.0,7056.0,7483.9,7747.9,8110.5
32000,Nevada,25,"          Nondurable goods manufacturing",2173.4,2212.6,2298.4,2307.5,2291.8,1971.3,2146.6,2180.2,2306.1,2475.7,2589.5,2821.3,2831.2,2951.8,2956.8
32000,Nevada,34,"      Wholesale trade",7673.9,7886.1,8158.4,8212.9,8261.9,7171.9,8051.0,8182.4,8215.6,8932.6,8999.9,9278.9,9188.5,9174.1,9217.8
32000,Nevada,35,"      Retail trade",12253.4,12427.3,12590.7,12627.7,12713.6,11318.7,13401.6,13465.9,13927.4,14870.9,14709.1,15327.0,15152.7,15417.0,15690.5
32000,Nevada,36,"      Transportation and warehousing",7940.1,7940.2,8049.0,7753.1,6864.7,4831.5,5427.8,5813.4,6490.3,6986.2,7599.6,8287.5,8280.1,8729.9,9091.6
32000,Nevada,45,"      Information",5074.3,5163.3,5327.3,5330.1,4635.0,4784.8,5554.0,5333.3,6565.7,5839.8,6059.3,6213.2,6363.7,5837.4,5951.6
32000,Nevada,51,"      Finance and insurance",10078.6,10489.5,10934.4,11529.7,11178.1,11439.4,12030.7,12890.3,12597.2,12516.6,13066.2,12914.0,12454.5,12667.3,12817.7
32000,Nevada,56,"      Real estate and rental and leasing",25432.5,25935.5,26260.1,26551.2,26915.2,25258.0,26222.0,26140.6,26813.8,27253.7,28202.1,29190.1,29900.7,31093.4,32201.1
32000,Nevada,60,"      Professional, scientific, and technical services",8415.7,8572.8,8753.8,8977.3,8888.5,8309.8,8712.7,8898.6,9233.4,9937.5,10326.9,10215.9,10051.5,10250.4,10613.4
32000,Nevada,64,"      Management of companies and enterprises",4669.7,4944.2,4530.0,4659.8,4934.4,4044.4,4498.7,4876.7,4901.3,6216.8,6147.5,5785.7,6166.4,6169.4,6169.5
32000,Nevada,65,"      Administrative and support and waste management and remediation services",5939.2,6072.7,6127.9,6298.5,6398.2,5087.6,5774.5,5753.8,5966.8,6321.4,6830.3,7135.5,7250.3,7427.2,7394.3
32000,Nevada,69,"      Educational services",997.8,1027.0,1039.7,1060.8,1037.1,922.0,1010.1,992.0,978.2,1068.8,1112.8,1099.7,1116.5,1100.9,1130.0
32000,Nevada,70,"      Health care and social assistance",10900.5,11049.5,11316.9,11441.6,11590.8,9991.1,12012.6,12216.9,12057.7,12174.6,12328.5,12678.9,12694.3,12827.5,13158.0
32000,Nevada,76,"      Arts, entertainment, and recreation",5731.4,5585.2,5600.4,5779.7,5863.8,2220.1,3498.0,3971.4,4581.8,4796.3,5507.5,6498.0,7066.5,7053.9,7709.7
32000,Nevada,79,"      Accommodation and food services",23716.8,23923.8,24108.0,24025.5,21936.3,10077.6,14944.4,14915.3,15161.4,18637.9,21193.2,23490.8,23661.1,23998.3,24352.0
32000,Nevada,82,"      Other services (except government and government enterprises)",3115.1,3162.6,3207.9,3266.6,3298.4,2463.1,2945.9,2993.0,3001.9,3250.0,3346.3,3378.4,3453.5,3452.3,3511.9
32000,Nevada,83,"  Government and government enterprises",18769.5,18751.1,18970.5,19478.2,19711.3,19263.1,19697.8,19868.1,19267.8,20183.1,20533.2,20803.0,20793.3,21083.7,21395.1
32000,Nevada,84,"    Federal civilian",2562.5,2571.7,2612.0,2659.5,2753.7,2816.1,2978.6,2956.3,2967.5,3025.0,3025.5,3078.0,3125.0,3153.6,3191.1
32000,Nevada,85,"    Military",1583.5,1599.3,1618.8,1628.6,1629.4,1690.1,1721.1,1767.0,1854.2,1911.2,1938.1,1970.5,1972.5,1977.0,2014.4
32000,Nevada,86,"    State and local",14623.6,14580.1,14739.7,15190.1,15328.1,14756.9,14998.1,15144.8,14446.2,15246.9,15569.6,15754.5,15695.8,15953.1,16189.6
33000,New Hampshire,1,All industry total,86928.3,87012.8,87558.9,87852.7,89554.7,81432.0,89978.4,92385.5,93225.9,99145.2,100842.9,105479.1,103235.1,104172.5,106048.6
33000,New Hampshire,2,"  Private industries",77847.1,77988.3,78359.4,78776.1,80304.7,72391.1,80749.8,82924.1,84142.6,89648.7,91174.6,95598.6,93242.7,94536.0,96207.2
33000,New Hampshire,3,"      Agriculture, forestry, fishing and hunting",214.5,208.7,198.8,187.5,196.7,178.9,203.9,208.1,148.1,141.5,166.7,234.0,213.6,208.3,236.4
33000,New Hampshire,6,"      Mining, quarrying, and oil and gas extraction",169.2,173.7,156.6,167.0,157.2,97.4,120.1,144.3,127.6,127.8,132.2,145.7,155.3,184.9,175.0
33000,New Hampshire,10,"      Utilities",1321.1,1300.9,1321.1,1278.2,1273.3,1366.9,1390.4,1327.0,1433.9,1358.1,1494.1,1619.1,1597.8,1830.1,1890.7
33000,New Hampshire,11,"      Construction",2730.6,2697.7,2770.0,2736.9,2861.1,2716.6,2767.5,2882.5,2954.8,2939.5,2947.9,3042.9,3233.4,3233.5,3275.3
33000,New Hampshire,12,"      Manufacturing",9443.2,9399.7,9483.1,9307.0,9617.6,8528.8,9526.8,9703.9,9762.2,9679.9,9903.1,10623.4,11190.2,11465.7,11665.9
33000,New Hampshire,13,"          Durable goods manufacturing",7236.9,7112.0,7123.2,6900.7,7219.2,6474.0,7255.6,7490.4,7388.8,7253.5,7387.8,8008.4,8404.8,8556.3,8801.6
33000,New Hampshire,25,"          Nondurable goods manufacturing",2206.2,2287.7,2359.9,2406.3,2398.4,2054.8,2271.2,2213.5,2373.4,2426.5,2515.3,2615.0,2785.4,2909.5,2864.2
33000,New Hampshire,34,"      Wholesale trade",5737.1,5713.0,5812.6,5901.0,5924.2,5557.5,6364.0,6613.2,6692.9,7352.8,7418.7,7645.8,8165.8,8278.3,8397.9
33000,New Hampshire,35,"      Retail trade",5616.9,5727.1,5834.6,5770.6,5866.7,5539.3,6349.0,6335.5,6672.9,6962.5,6816.6,7251.4,7011.2,7084.1,7193.5
33000,New Hampshire,36,"      Transportation and warehousing",1283.2,1296.0,1284.3,1275.3,1348.8,1072.5,1247.6,1293.6,1337.1,1387.3,1496.7,1542.5,1521.1,1579.1,1586.6
33000,New Hampshire,45,"      Information",3499.9,3567.5,3706.4,3614.0,3582.2,3505.9,3904.4,3853.1,3879.6,4042.7,3823.9,4073.6,4296.7,4318.3,4410.3
33000,New Hampshire,51,"      Finance and insurance",7870.7,7732.2,7152.0,7330.4,7332.4,7074.3,6964.6,7265.6,7159.2,8095.0,8286.6,8670.2,7472.1,7490.7,7439.6
33000,New Hampshire,56,"      Real estate and rental and leasing",11506.3,11696.8,11958.8,12286.0,12821.7,12913.0,13542.6,13490.2,13611.6,13604.4,13536.3,13800.0,13931.2,13998.8,14253.5
33000,New Hampshire,60,"      Professional, scientific, and technical services",6941.1,6912.4,7023.6,7046.6,7482.5,6882.8,7480.6,7711.0,7829.8,8181.0,8309.3,8708.3,8908.5,8974.8,9212.8
33000,New Hampshire,64,"      Management of companies and enterprises",1403.8,1307.9,1271.6,1426.4,1398.9,1211.8,1243.3,1587.1,2620.6,4401.8,4692.7,4581.9,1350.9,1356.9,1381.5
33000,New Hampshire,65,"      Administrative and support and waste management and remediation services",3067.8,3079.2,3091.5,3037.7,3105.0,2783.9,3133.4,3401.3,2909.7,3587.3,3768.4,3960.8,4244.0,4331.0,4381.3
33000,New Hampshire,69,"      Educational services",2105.5,2138.9,2164.4,2180.9,2162.7,1974.7,2065.4,2049.5,2097.3,2145.6,2223.0,2316.7,2317.8,2316.6,2388.2
33000,New Hampshire,70,"      Health care and social assistance",8085.3,8193.6,8244.6,8328.8,8404.8,7263.2,8627.9,8947.2,8433.4,8735.4,8900.4,9129.1,9004.7,9079.1,9215.9
33000,New Hampshire,76,"      Arts, entertainment, and recreation",1516.5,1536.6,1575.6,1624.4,1286.3,505.6,750.8,911.2,1060.0,1232.7,1431.2,1662.5,1689.7,1664.1,1845.1
33000,New Hampshire,79,"      Accommodation and food services",3396.9,3364.6,3336.4,3304.6,3439.2,1634.9,3160.7,3257.2,3458.4,3640.6,3704.3,4382.6,4679.9,4849.1,4890.8
33000,New Hampshire,82,"      Other services (except government and government enterprises)",1937.8,1941.7,1973.3,1972.8,2043.4,1583.0,1906.9,1942.6,1953.4,2032.9,2122.6,2207.9,2258.8,2292.6,2366.8
33000,New Hampshire,83,"  Government and government enterprises",9081.2,9024.5,9199.5,9076.6,9250.1,9040.9,9228.6,9461.4,9083.3,9496.4,9668.3,9880.5,9992.4,9636.4,9841.4
33000,New Hampshire,84,"    Federal civilian",1437.9,1450.3,1457.3,1473.1,1508.9,1528.9,1604.0,1542.6,1570.0,1575.7,1647.0,1669.2,1704.4,1739.9,1778.0
33000,New Hampshire,85,"    Military",890.8,884.4,890.2,839.3,860.8,874.2,898.8,923.9,963.9,965.9,933.0,931.2,1365.7,943.0,983.5
33000,New Hampshire,86,"    State and local",6752.6,6689.9,6852.0,6764.2,6880.3,6637.8,6725.8,6994.9,6549.4,6954.8,7088.3,7280.1,6922.4,6953.5,7080.0
34000,New Jersey,1,All industry total,627717.2,635261.6,642958.6,644584.4,641645.3,573908.6,628463.3,636326.4,659425.6,673577.8,688689.4,710090.9,726277.1,737654.4,753042.0
34000,New Jersey,2,"  Private industries",562005.6,569429.5,576087.5,578179.0,574022.3,508110.4,562858.3,570321.6,590893.5,605833.3,619684.2,640596.5,654069.2,664530.9,678585.4
34000,New Jersey,3,"      Agriculture, forestry, fishing and hunting",1012.1,984.3,992.2,969.5,782.3,928.4,929.6,951.1,836.2,935.4,1042.9,1229.5,1218.9,1204.5,1285.5
34000,New Jersey,6,"      Mining, quarrying, and oil and gas extraction",407.6,498.4,534.3,562.7,487.2,300.0,408.7,411.4,548.2,435.7,482.4,610.3,651.6,800.2,749.4
34000,New Jersey,10,"      Utilities",9521.1,9781.6,9901.0,9805.6,10364.7,10411.7,11082.4,10346.3,11973.9,11039.5,11586.4,12069.4,12850.0,14765.1,15353.6
34000,New Jersey,11,"      Construction",21570.8,21667.4,21986.6,21782.5,22243.8,19445.7,21495.8,21275.1,22106.3,22187.9,22432.5,22627.0,23393.4,23123.8,23353.2
34000,New Jersey,12,"      Manufacturing",55648.1,56893.9,58643.8,58870.8,57520.0,50289.3,55294.4,55701.6,58507.9,58757.3,60229.6,64489.9,66035.3,66890.9,68461.2
34000,New Jersey,13,"          Durable goods manufacturing",19564.1,20030.9,19756.2,19075.5,18803.9,16676.4,18707.8,18685.8,18692.4,19352.8,19117.2,20349.0,20000.7,20342.7,20891.4
34000,New Jersey,25,"          Nondurable goods manufacturing",36084.0,36863.0,38887.5,39795.4,38716.1,33613.0,36586.6,37015.8,39815.5,39404.5,41112.4,44140.9,46034.6,46548.2,47569.8
34000,New Jersey,34,"      Wholesale trade",54026.1,54607.2,55311.4,54953.2,54538.0,46775.3,54257.5,54473.4,57253.7,60333.0,62061.1,64476.1,67046.1,67955.9,69511.9
34000,New Jersey,35,"      Retail trade",36367.1,36470.7,36838.1,36297.5,37215.9,31544.1,38141.6,38185.7,40959.3,43167.6,43146.0,45053.7,44081.1,44826.5,45699.7
34000,New Jersey,36,"      Transportation and warehousing",23939.8,24504.3,24580.6,24050.3,21719.5,15978.1,18105.6,18974.0,20452.4,21593.1,23863.3,26082.9,26668.7,28021.1,28773.0
34000,New Jersey,45,"      Information",26196.6,26231.0,26482.8,26708.9,26897.9,26354.8,27837.7,28100.5,29838.7,30990.0,31671.7,32439.4,31750.2,31354.8,32120.3
34000,New Jersey,51,"      Finance and insurance",39956.6,39905.1,39773.4,41841.4,40624.1,42010.9,43353.1,45530.2,45271.7,44937.2,44881.5,46074.1,46101.5,46504.5,46484.3
34000,New Jersey,56,"      Real estate and rental and leasing",96297.7,98066.3,99411.1,99419.4,100047.9,95516.7,99254.7,99433.6,100140.7,101276.9,102773.4,104834.7,106779.3,107540.8,109603.3
34000,New Jersey,60,"      Professional, scientific, and technical services",59791.0,60328.5,60898.2,61497.2,62363.2,57852.2,61238.4,62912.7,64570.6,65797.4,67612.4,68956.8,71592.3,72785.9,74811.4
34000,New Jersey,64,"      Management of companies and enterprises",19654.0,19934.4,19878.3,20647.2,21947.9,19302.8,19726.2,20437.2,20997.5,20306.0,20421.2,20351.8,21295.0,21371.3,21636.8
34000,New Jersey,65,"      Administrative and support and waste management and remediation services",24169.9,24242.0,24614.5,24549.3,24159.0,20427.1,23056.8,23612.3,25310.8,26111.6,27236.4,28789.0,29577.6,30079.0,30398.5
34000,New Jersey,69,"      Educational services",8195.2,8287.1,8288.5,8216.0,8003.6,6976.4,7404.1,7135.8,7611.9,7714.7,8045.4,8217.1,8363.9,8419.5,8783.5
34000,New Jersey,70,"      Health care and social assistance",51139.3,52356.6,52615.0,53103.5,52999.0,44712.7,53513.3,54879.8,54147.7,55905.8,55703.3,56870.3,57869.0,58552.5,59891.2
34000,New Jersey,76,"      Arts, entertainment, and recreation",6104.7,6015.3,6350.3,6432.4,5505.7,2675.1,4173.9,4262.4,4901.7,5489.5,5710.0,5687.1,6178.2,6593.9,6996.9
34000,New Jersey,79,"      Accommodation and food services",15518.7,15933.4,16314.2,15938.4,14206.6,7445.5,12103.1,12098.0,13427.7,16018.0,17602.4,18236.3,18242.6,19068.4,19492.7
34000,New Jersey,82,"      Other services (except government and government enterprises)",12489.1,12722.0,12673.0,12533.2,12396.0,9163.6,11481.3,11600.4,12036.4,12836.5,13182.3,13501.2,14374.7,14672.4,15179.1
34000,New Jersey,83,"  Government and government enterprises",65711.6,65832.1,66871.1,66405.4,67623.0,65798.2,65605.0,66004.8,68532.0,67744.5,69005.3,69494.4,72207.9,73123.4,74456.7
34000,New Jersey,84,"    Federal civilian",7224.2,7213.6,7293.5,7395.2,7513.7,7668.3,8190.7,8001.0,8066.3,8134.4,8120.5,8217.3,8376.5,8551.0,8738.3
34000,New Jersey,85,"    Military",2726.7,2772.5,2842.7,2889.6,2912.2,2934.0,3078.3,3100.5,3200.9,3356.5,3371.0,3370.5,3464.7,3418.9,3454.3
34000,New Jersey,86,"    State and local",55760.7,55845.9,56734.9,56120.6,57197.0,55195.8,54336.0,54903.3,57264.8,56253.6,57513.8,57906.7,60366.7,61153.5,62264.0
35000,New Mexico,1,All industry total,99447.2,101302.2,103191.5,104169.1,103167.0,91713.4,99206.7,101072.8,104052.3,107025.4,110711.8,116541.7,118291.5,122358.8,123818.6
35000,New Mexico,2,"  Private industries",75780.7,77480.7,78760.0,79476.7,78025.5,66778.1,74212.6,75824.8,78560.7,81035.9,84349.6,89579.6,92074.2,95845.9,96864.5
35000,New Mexico,3,"      Agriculture, forestry, fishing and hunting",1334.8,1409.0,1378.7,1406.5,1401.9,790.9,1355.0,1318.8,1063.1,1229.0,1248.6,1585.4,1932.8,1942.0,1941.3
35000,New Mexico,6,"      Mining, quarrying, and oil and gas extraction",7590.7,8181.6,8068.5,8451.0,7833.9,4161.8,5485.5,6048.1,7921.5,8236.7,9396.7,11280.0,12137.3,15012.3,14469.3
35000,New Mexico,10,"      Utilities",1675.4,1686.6,1723.0,1773.5,1692.1,1722.6,1812.8,1855.7,1848.5,1855.9,1941.1,2103.1,1778.0,2083.5,2184.3
35000,New Mexico,11,"      Construction",3933.2,4178.9,4427.4,4430.7,4363.9,4257.8,4106.2,4152.0,4124.2,4188.8,4333.0,4444.5,4286.1,4418.2,4565.3
35000,New Mexico,12,"      Manufacturing",4241.1,4399.3,4466.1,4388.2,4054.9,3527.1,3782.2,3850.9,4045.5,4142.7,4229.3,4640.8,4736.3,4918.9,5049.6
35000,New Mexico,13,"          Durable goods manufacturing",2021.5,2038.1,2113.1,2137.5,2146.0,1889.1,2051.7,2130.5,2135.0,2064.1,2044.8,2239.1,2358.3,2420.8,2499.3
35000,New Mexico,25,"          Nondurable goods manufacturing",2219.6,2361.2,2353.0,2250.7,1908.8,1638.1,1730.5,1720.4,1910.5,2078.7,2184.6,2401.7,2377.9,2498.1,2550.3
35000,New Mexico,34,"      Wholesale trade",3450.3,3488.9,3562.7,3579.7,3505.6,3121.2,3387.3,3349.0,3448.6,3551.9,3617.6,3830.0,3927.4,3993.2,3993.7
35000,New Mexico,35,"      Retail trade",5772.1,5884.3,6017.9,6033.6,5941.3,5644.6,6413.2,6201.8,6654.8,7004.1,6932.1,7095.0,7221.5,7262.6,7380.4
35000,New Mexico,36,"      Transportation and warehousing",2766.0,2773.5,2863.4,2875.0,2863.2,2239.2,2489.4,2557.7,2580.3,2716.3,2938.8,3269.4,3394.2,3477.9,3514.2
35000,New Mexico,45,"      Information",2448.1,2433.5,2582.0,2352.8,2293.0,1955.4,1979.2,2396.7,2435.2,2556.4,2866.1,2644.5,2722.5,2795.8,2876.3
35000,New Mexico,51,"      Finance and insurance",3582.2,3459.1,3517.6,3665.3,3845.8,3937.9,4144.3,4190.2,4326.0,4336.2,4273.9,4282.7,4463.3,4486.8,4484.6
35000,New Mexico,56,"      Real estate and rental and leasing",12533.2,12634.3,12723.3,12676.6,12591.8,12156.3,12538.7,12319.7,12498.5,12587.3,12697.1,12931.9,13138.7,13266.1,13534.8
35000,New Mexico,60,"      Professional, scientific, and technical services",7690.0,7881.9,8005.3,8209.7,8232.0,8011.3,8265.7,8620.8,8399.2,8625.4,9025.7,9014.7,9243.9,9240.5,9381.1
35000,New Mexico,64,"      Management of companies and enterprises",581.8,603.3,594.5,659.0,617.4,623.9,623.8,728.5,668.7,668.8,687.6,693.6,1092.3,735.0,740.6
35000,New Mexico,65,"      Administrative and support and waste management and remediation services",2921.0,2980.3,2980.6,3006.8,3079.0,2708.1,2961.4,3033.1,3229.6,3218.1,3355.3,3626.3,3739.5,3759.7,3805.3
35000,New Mexico,69,"      Educational services",612.7,622.3,620.1,608.2,604.1,519.5,548.2,543.2,562.2,596.5,625.7,652.4,654.2,659.6,703.1
35000,New Mexico,70,"      Health care and social assistance",7757.2,7879.7,7990.4,8022.1,8016.3,6995.2,8191.1,8474.4,8231.6,8350.9,8430.8,8687.9,8729.6,8801.9,9026.3
35000,New Mexico,76,"      Arts, entertainment, and recreation",755.7,797.9,853.7,871.0,703.9,349.0,423.6,507.8,527.3,685.7,866.8,1031.0,823.6,810.8,878.6
35000,New Mexico,79,"      Accommodation and food services",3826.9,3844.8,3948.6,3993.5,3982.2,2088.8,3422.4,3369.3,3633.1,4104.1,4389.1,5130.9,5352.1,5445.0,5545.7
35000,New Mexico,82,"      Other services (except government and government enterprises)",2308.2,2341.3,2436.3,2473.4,2403.2,1967.5,2282.7,2307.2,2362.8,2381.0,2494.3,2635.4,2701.1,2736.1,2790.3
35000,New Mexico,83,"  Government and government enterprises",23666.5,23821.5,24431.5,24692.4,25141.5,24935.4,24994.1,25248.0,25491.6,25989.5,26362.2,26962.2,26217.4,26512.9,26954.0
35000,New Mexico,84,"    Federal civilian",7532.2,7583.7,7680.2,7753.0,7906.4,8105.1,8171.4,8245.9,8365.5,8452.2,8515.7,8525.1,8562.3,8638.0,8738.1
35000,New Mexico,85,"    Military",3881.1,3899.1,3899.4,3938.4,3937.7,4046.1,4062.3,4126.5,4295.9,4401.0,4436.2,4495.9,4493.7,4563.0,4690.0
35000,New Mexico,86,"    State and local",12253.2,12338.8,12851.9,13001.0,13297.4,12784.2,12760.3,12875.5,12830.2,13136.3,13410.3,13941.1,13161.3,13312.0,13525.9
36000,New York,1,All industry total,1752964.6,1789074.0,1801318.7,1807306.8,1802166.7,1630557.5,1755695.5,1774798.9,1817678.7,1877356.0,1923471.8,1986679.6,2008813.4,2034912.3,2070557.7
36000,New York,2,"  Private industries",1571119.4,1605710.2,1616796.4,1621311.2,1612182.1,1447837.0,1570927.1,1590613.0,1626625.2,1684013.4,1723079.4,1788004.5,1799000.8,1821028.3,1853894.2
36000,New York,3,"      Agriculture, forestry, fishing and hunting",2880.9,2759.5,2675.4,2850.6,2746.3,1655.7,2967.8,2718.6,2735.2,3167.6,3146.1,3776.3,4619.5,4823.9,4771.3
36000,New York,6,"      Mining, quarrying, and oil and gas extraction",802.4,846.1,840.6,956.4,982.5,598.8,857.3,861.4,920.0,922.6,953.7,1044.3,1119.6,1248.3,1141.6
